,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,y,d(y)_d(x_0),d(y)_d(x_1),d(y)_d(x_2),d(y)_d(x_3),d(y)_d(x_4),d(y)_d(x_5),d(y)_d(x_6),d(y)_d(x_7),d(y)_d(x_8),d(y)_d(x_9),d(y)_d(x_10),d(y)_d(x_11),d(y)_d(x_12),d(y)_d(x_13),d(y)_d(x_14),d(y)_d(x_15),d(y)_d(x_16),d(y)_d(x_17),d(y)_d(x_18),d(y)_d(x_19),d(y)_d(x_20),d(y)_d(x_21),d(y)_d(x_22),d(y)_d(x_23),d(y)_d(x_24),d(y)_d(x_25),d(y)_d(x_26),d(y)_d(x_27),d(y)_d(x_28),d(y)_d(x_29),d(y)_d(x_30),d(y)_d(x_31),d(y)_d(x_32),d(y)_d(x_33),d(y)_d(x_34),d(y)_d(x_35),d(y)_d(x_36),d(y)_d(x_37),d(y)_d(x_38),d(y)_d(x_39),d(y)_d(x_40),d(y)_d(x_41),d(y)_d(x_42),d(y)_d(x_43),d(y)_d(x_44),d(y)_d(x_45),d(y)_d(x_46),d(y)_d(x_47),d(y)_d(x_48),d(y)_d(x_49)
0,0.08378809704209345,0.9223809176395832,0.3148160359402543,0.13928255657706545,0.6381229084375968,-0.891461464089307,0.7165267601706289,-0.6924796851889756,-0.9343050762171305,-0.3841446127872976,-0.840848321530643,0.9190772264037412,0.3492258757639011,-0.2842345402101074,0.4913110989272065,-0.31841661131489585,-0.30287694391488684,0.7191388394797675,0.2691418472383844,0.09256283203072724,0.9251376692392359,0.7906804212319334,0.947950795295651,-0.4120491221885272,-0.5499892559622654,-0.27904274764696924,0.36884863011772007,-0.8766622797683759,-0.5151645407023429,0.054947118437078446,-0.5574174558236207,0.31875597703713066,0.06420392555908094,0.05954512440588222,0.9332223037520206,-0.1855611921767395,-0.3714069602673138,-0.5512416358552668,-0.579572355816341,-0.10234052492385359,0.45085444452366974,0.5309575557580395,0.32842536348458706,0.00824472486643546,0.4265690868090306,0.209619259548109,0.9171093570178468,-0.4116908003057955,-0.3364470169232674,0.42908738850981254,1.0905747617442363,-0.06617612291407259,-0.05164946778850363,-0.17914889127109176,-0.24261496319778048,-0.29152214818240146,0.3332967058581912,-0.08707583339756189,-0.07484650565360831,-0.2140444090281617,0.1328369093995561,-0.27574001471285564,-0.03634741076393336,-0.1529935510677036,0.06610362645540532,-0.08727281987628135,-0.20171508147989836,-0.004815030931790565,0.07318197769502964,0.011364696908386207,0.05167836716505557,-0.10837611792402972,-0.061975579555793595,-0.11489218728690077,-0.0614308979984451,-0.13892884739508923,-0.29494133775922954,0.030313868470376214,-0.06864565897342702,-0.2785250112685023,0.07906794481485507,-0.1550150554587698,0.008875050067614729,0.12456763768911298,0.02203717525478531,0.1946705375406519,-0.21097425118159716,0.06874145735169163,-0.1170021664240515,-0.14877869692350704,-0.09889846208059966,-0.0532298248756072,0.009596042473330377,-0.1990698697110368,0.15390931287400353,0.07956003422198667,-0.26247253337476345,0.25427302132819957,0.3239192059668728,0.20139855616425834,-0.030740778884596844
1,-0.43878304381681654,-0.3207814480274682,0.32026861954286323,-0.0813925443397765,-0.709896288483556,-0.7980423800642864,-0.5287998443918447,0.7326301116778442,-0.22948521734381822,-0.7926769639853128,0.6520595849126172,-0.4465598511800868,0.19285227602368749,0.056827887357950635,-0.4977790719116608,-0.16427002063598328,0.2529173833109446,-0.5121537925526656,-0.8161123187685171,0.2918557775672346,0.21282776658077007,0.7298425277812797,0.41910177809210536,0.43308094111153106,-0.4121156814288134,-0.47363905700100184,0.6992408277256745,0.4610275455281079,0.685772192472452,0.19814198088765367,-0.29866761531467145,0.6595455876549035,-0.26798483390307015,0.13660820680807095,0.9846912086740414,0.7146998018551294,-0.8440087330988397,-0.9731588422957991,-0.7661570437738456,-0.4865153512478375,0.2963871761872996,-0.5870349302455677,0.853311342143324,0.47688617287767965,-0.9647361592517572,-0.9154171810045075,-0.1774181678967166,-0.5671157449459505,0.6939146230679996,-0.4417591999822128,0.934151756712096,0.0025654546897234238,0.002002298767665611,0.006945078421516878,0.009405472362607428,0.011301460848407425,-0.012920938239665808,0.00337567532388402,0.002901580063670177,0.008297875559488294,-0.005149698368246159,0.01068963370380634,0.0014090827823913972,0.0059311123982546616,-0.0025626442141064437,0.003383311913387747,0.007819903599406873,0.00018666466304115555,-0.0028370511842274178,-0.00044057605216253376,-0.002003419111950536,0.004201425041827223,0.002402611912247988,0.004454033988520076,0.0023814962017141453,0.00538586498260702,0.011434012825595887,-0.0011751799985618054,0.0026611913782135965,0.01079759987287044,-0.0030652329102968203,0.006009480209664394,-0.0003440597275101257,-0.004829122895462722,-0.0008543168157351134,-0.007546807239419614,0.008178854521403494,-0.0026649052010845127,0.004535831707006102,0.005767714833474845,0.003834004051288327,0.002063564588659868,-0.0003720104938446829,0.007717356477591515,-0.00596661380445962,-0.003084309777023029,0.010175292265825413,-0.009857421171131413,-0.012557400002387968,-0.00780763283890192,0.0011917300664114467
2,-0.7151221239998189,-0.7649581917182351,0.24604598399302025,-0.12833174293591587,-0.6552430509723226,0.6499789842323638,0.8841784357223512,-0.4001592731862167,-0.6076994578030881,0.4044244662595189,-0.7860243112894634,0.9995051481314945,-0.5774485911177722,-0.6540212541419277,0.013876503197358225,0.2173072452437146,-0.29993367527021264,-0.2712263074492003,0.19198801793319453,0.8056648424760537,-0.7767556780704372,0.7125357440449605,0.6447034463204844,-0.37917769008665725,0.3342124865061338,0.9748415764612322,-0.8650109637891077,-0.9808877300219272,-0.20519460843194293,-0.7887417725442065,-0.07330467090490522,-0.7151796030765114,0.28524488587798413,-0.9781991441008673,0.33285712143710655,0.9783734022906057,0.8903519922069112,-0.544979921594597,0.9934851037125385,0.9253974591790646,0.6318891669479711,-0.30570586506198416,0.45718592360227395,0.22849349467027613,-0.8390863372257786,-0.5679430763406519,0.04873123718934891,-0.7482745664697665,0.8318506886314034,-0.7371727241237915,1.1183023661810263,-0.06483415264010453,-0.05060208019028423,-0.17551597238564562,-0.23769503053484656,-0.2856104380392722,0.3265378591325536,-0.08531004273387716,-0.07332871069563011,-0.20970385201792666,0.13014314047127573,-0.2701483468001155,-0.03561033003703371,-0.1498910302701606,0.06476312632033654,-0.08550303456940547,-0.19762454804824722,-0.0047173880344106465,0.07169793731411396,0.011134234851195066,0.05063039352307051,-0.10617838372236078,-0.060718791127982404,-0.11256231522337129,-0.06018515504181827,-0.13611154146674195,-0.28896029066236056,0.029699140550624184,-0.06725360954951468,-0.2728768670554562,0.0774645442695699,-0.15187154104174522,0.008695074982247732,0.12204155940715813,0.021590288480343323,0.19072285878443115,-0.20669595319145959,0.06734746525464788,-0.11462950658215026,-0.14576164817723494,-0.09689292306729644,-0.052150389581938766,0.00940144654990849,-0.19503297791636662,0.15078822155482866,0.07794665470955404,-0.25714991364408835,0.24911667760377856,0.3173505233902385,0.19731444147619392,-0.03011739374740288
3,-0.9155947616252658,0.21338836086032065,-0.027612576325373617,-0.3762832024702716,0.8300179062295308,0.8057557797221104,-0.8422843758052112,0.24864013854763312,0.13550188810626596,-0.2334974529728615,0.17845192419209388,-0.05361382593053432,0.353433984266738,0.5649264064997612,0.3926327880673688,0.31267247351142213,-0.7988030646052988,-0.2949580039567088,-0.8188564704775965,0.348966468739105,0.5208654353250168,-0.4419037024388994,-0.8010833453961885,0.2800723071658866,-0.20489709638375353,-0.27455482309989176,-0.4262495994670412,0.8016393702870395,0.1806862299804186,-0.45818289858315153,0.11719932354094986,0.9500415647982796,0.4567311696230305,-0.5232436107383096,0.7575521910957885,0.0035442355382084845,0.5880141728479027,-0.5347905003509037,0.20215994958155248,0.36985933035822294,0.28038760514224736,-0.31917693379315315,-0.2774420069829173,0.8278265348044764,-0.5894239432894699,0.05657365484185828,-0.22242136683735603,0.4259795047599837,0.7816580852269785,0.9932886614536482,1.4423593905574863,-0.11909824671888973,-0.09295438878403142,-0.3224171787719343,-0.4366381025697561,-0.5246571603073638,0.5998395124542841,-0.1567117962274944,-0.1347024758152552,-0.38521921068624465,0.23906875036462466,-0.49625379753939003,-0.06541502741671204,-0.2753449868182834,0.11896777366092877,-0.15706631600305268,-0.363029918996737,-0.008665689626726826,0.13170679772545982,0.020453230208694412,0.0930063994629144,-0.195046265368423,-0.11153846039101287,-0.2067733415772286,-0.11055818811690953,-0.25003251044060054,-0.5308107315029517,0.054556363037114246,-0.12354271100489952,-0.5012660012208652,0.14229986866022096,-0.2789831212103985,0.015972572221672157,0.2241864073232426,0.039660663391987636,0.35035173848157086,-0.3796937975829285,0.12371512090725423,-0.21057070541152856,-0.2677594451358028,-0.1779891737128234,-0.09579858318490621,0.017270154002488568,-0.3582692882737698,0.276993098263012,0.14318548998461328,-0.4723760951875294,0.45761929974993343,0.5829626730976964,0.3624602632285407,-0.05532468066590208
4,0.16251933050338763,0.017238679422727943,-0.46738350567043696,0.14470899986493801,-0.740903368682601,-0.6014981866731599,-0.602524028523086,-0.6518291773791249,-0.07820234645501345,-0.36669030678752224,0.1475162210905645,0.32228978344092485,-0.06630233797775054,0.6569504548122442,-0.009009541945097288,-0.6334574593738385,0.847862161381528,-0.7108154491235597,0.7420872584879248,-0.13385809441030316,0.3562471401505296,0.8312359384313088,0.027463217447772692,-0.41123694327139604,-0.26546051035601703,0.3300958997302974,-0.7613768289016871,-0.6339640546157086,0.0919382902527659,0.08660886454873529,-0.6597825426678545,0.9495811342900149,0.46183514761844124,0.3099439585135533,0.8973341563676807,0.9026387489961096,-0.060744364877622026,-0.8325747569135098,0.09253413919330766,0.6135622338600846,-0.7989175505662713,0.5346665296789221,0.4428945471127701,-0.6359203286994162,-0.8758832403630967,-0.3533754564467184,-0.8204390923066902,0.05296512995311309,-0.7464326611702583,-0.6469901823146775,0.9722924275245954,0.010961478419983656,0.008555268904200624,0.02967439945343905,0.04018698234876593,0.048288016818361146,-0.055207595849337515,0.014423327125537802,0.01239764918834109,0.03545452751178647,-0.022003236993065303,0.04567384862853901,0.006020621051318972,0.02534200304546208,-0.010949470034901345,0.014455956160610099,0.03341228550814592,0.0007975664835927136,-0.012121935131760426,-0.0018824596308352072,-0.008560055825502077,0.017951527311571035,0.0102656962655385,0.019030855482503193,0.010175474673917138,0.023012311625023145,0.04885437476001481,-0.0050212191411653445,0.011370534814193005,0.04613515821121265,-0.013096892544247033,0.025676847031220307,-0.0014700720669107924,-0.020633506652097743,-0.0036502594947483455,-0.032245420285942704,0.034945983530979996,-0.011386402952273268,0.019380354512667366,0.024643850438290156,0.016381639028229214,0.008817040814420377,-0.0015894979617533497,0.03297413001574404,-0.025493690736362862,-0.013178402720114838,0.043476209903709644,-0.04211803462243016,-0.053654297496915804,-0.03335985594195221,0.005091933004212625
5,-0.4176813664234078,-0.027414665621618983,-0.9876106157722848,0.9288445587040484,-0.4002211618750977,0.33035440792972137,0.7380063216149011,0.5640729849413444,-0.8695287606867206,-0.9470971081520585,-0.11717866689425716,0.9342618271391057,-0.9432430726862358,-0.7826429100824457,-0.42906106246186915,0.5599132942883056,-0.06567418333295993,-0.08738390059359258,0.24589422108855108,0.21836696967631508,-0.5072903722949802,-0.31901632984839523,0.7766229320000604,0.7956073818031992,-0.9784710208698708,-0.49689592660390125,-0.9968881549244268,-0.33486986726620604,0.7462716613219971,0.1413923712060987,-0.6908810485440917,0.8140339275882356,-0.8599162914495428,0.5958766564977693,0.266172581496414,0.14157480817638501,-0.21149776704093193,0.4533981521231716,0.7839648011387872,0.1060632317294643,0.53446124855837,0.005261405943284503,0.3788188121260585,0.5214956480555488,-0.36593906411260124,-0.4289467189065208,0.006998349296258866,-0.2643649680071427,0.6005981664588969,-0.9494593778108893,1.2142151458920523,-0.05488370988830022,-0.0428359094060273,-0.14857860119880725,-0.2012147080903709,-0.24177628277849103,0.2764223545522508,-0.07221705606233801,-0.06207456287186192,-0.177519484838483,0.11016937948163312,-0.2286872410423093,-0.030145023003975063,-0.12688645544381189,0.054823584356156405,-0.0723804284128759,-0.16729405599074954,-0.003993385365091977,0.060694072967697875,0.00942540452087578,0.042859877340816845,-0.08988262160184335,-0.05139995482836175,-0.09528677713069204,-0.050948218714811574,-0.1152217781849916,-0.24461201567616164,0.025141055254635048,-0.05693183985832424,-0.23099700076030458,0.06557564803724425,-0.12856300667787654,0.007360595509464691,0.10331119121737357,0.01827671190425792,0.16145160574084577,-0.1749732242668123,0.05701129102845809,-0.09703670562052083,-0.12339083161628794,-0.08202225005352236,-0.04414659150810716,0.007958556470071987,-0.16510022793128729,0.1276459500030355,0.06598376641999061,-0.21768374666029794,0.21088341414499526,0.2686450481636464,0.16703154312612545,-0.02549511690543322
6,0.638807138675787,0.4128715120892541,-0.8468007980308354,-0.13288553633114009,-0.054019262753392194,0.40345289768337733,0.8969665610863604,-0.1420101216554679,-0.7568985619217099,0.6908860494046769,0.6759823732672363,-0.5546373247218399,0.24914260195886428,0.900363791129454,0.4252324439094082,0.5476973161755445,-0.6145750089036444,-0.07921329784934183,0.7808914599128731,-0.8657333618439749,-0.9802587678845527,0.13865446557040872,-0.9616449690856377,-0.6931568149123479,-0.21025373163808547,0.29819644148603364,-0.9414941671366595,0.9740355767927249,0.6145749036203418,-0.509252482120792,0.2918653083343554,-0.6347777358725513,-0.8695153591764393,-0.7612964075076614,-0.6592415913704901,0.45203086004916804,-0.7425426911317394,0.12070733365680031,-0.350318249688518,-0.9028329983948058,0.33223669025593594,0.7372431535025681,-0.9662431476473263,0.5242393278755859,-0.26463792708227096,0.34204853010055825,0.09662877280076576,-0.5701849934023315,0.8285077312659681,0.7145738221071125,0.9501728445329212,0.008636619477770327,0.006740751495790663,0.023380650537383533,0.031663582338802954,0.03804643959669273,-0.04349842050174575,0.011364232379418271,0.009768187680175153,0.02793485067901046,-0.017336492205454506,0.03598671963544875,0.004743686120414132,0.019967127491592424,-0.008627157993787531,0.01138994100639805,0.026325755045085112,0.0006284077715699129,-0.009550950798422192,-0.0014832020728287793,-0.006744523141928772,0.014144124040073746,0.00808840823498662,0.014994533660639582,0.008017322061602203,0.018131548609981372,0.03849267666826863,-0.003956250915723326,0.008958917646536892,0.03635018842810155,-0.010319126025892187,0.020230953225550134,-0.001158279253979206,-0.016257272843901355,-0.002876062976485488,-0.025406374417774793,0.027534165599712317,-0.008971420254777228,0.015269906198515018,0.019417048553831206,0.012907198945999291,0.006947003270589162,-0.0012523756860505395,0.025980529509351605,-0.020086643200658033,-0.010383348418672066,0.03425518592359458,-0.03318507086802509,-0.04227456672114104,-0.026284445452049363,0.0040119668240654995
7,-0.376859240083139,0.1179602452249231,-0.8792581212947519,0.7472229495809639,-0.32422111613535254,0.25854592271607024,-0.5606189180072971,0.691957340547037,0.2853000559093579,0.8127537239337508,-0.4026512892929912,0.5192776670206047,0.7343310129812519,-0.5764310880373285,-0.7024322814015989,0.42671007578716846,0.1308250466908818,-0.026367174701200646,-0.5222764797849613,0.9851520288359834,-0.40057849698862036,-0.08075686908982549,-0.7323986511711837,0.041637743752032774,0.8365959045264739,0.6087316525544557,-0.8582315820378004,-0.858412681576173,0.8436435666480198,-0.057022646158177315,0.3371924630326406,-0.41452146252515476,0.06783381072238726,0.21311871881992106,0.8478167186097991,-0.20618627351522,-0.9749981784686497,0.480119254323109,0.09119999741497842,-0.09516715496118966,0.8676919873976443,0.5573651871474665,-0.7918254517810783,-0.8936574139108859,-0.726026959737176,0.7716705897293936,0.11500480736392094,0.41806345916627774,0.06092217752771156,0.05399148831213085,0.9681199382088435,0.02397760770931813,0.018714161883370876,0.06491105322134337,0.08790672762018159,0.10562727763262304,-0.1207634613809666,0.03155020394409792,0.027119149202889388,0.07755475307482387,-0.04813082366636299,0.09990893408988887,0.01316976453393447,0.055434183630253514,-0.023951340053104793,0.031621578093908836,0.07308746538473344,0.0017446311102362155,-0.026516040458307674,-0.004117772879478216,-0.01872463300019508,0.03926794025112923,0.02245562400317724,0.04162890895267284,0.02225826942673037,0.05033811676565879,0.10686615326852916,-0.010983629960890024,0.02487239519833593,0.10091802244294647,-0.028648704089454118,0.05616663571625117,-0.003215698647050387,-0.04513461681132822,-0.00798473407042662,-0.07053501438536572,0.0764423421748049,-0.02490710584368758,0.04239341811092526,0.05390701469421952,0.035833899334093776,0.019286772979436644,-0.0034769359680716684,0.07212902528113006,-0.055765991786726324,-0.02882700294170681,0.09510172495150303,-0.09213079412928454,-0.117365709989877,-0.07297277870448869,0.011138312495744722
8,-0.9342626880123266,0.38120325623089957,0.2315927014805692,0.16839417007102098,-0.156437279305514,-0.19133853493404618,0.3049498388672245,-0.9594604301296517,-0.4524947352218611,0.46307866647838813,0.4758210120741435,0.37571728130576365,-0.8228052310971494,-0.97178007205084,0.35002899569065704,0.4581520164119375,-0.948009575905923,0.7141376793839032,-0.9070519735644644,0.2502214391913351,-0.5452802447085481,0.668257551495306,-0.2028034283754796,0.17138329601655644,0.2711537238773507,0.9304820386807005,0.5571332522285923,-0.354228306956732,-0.015121950719827248,-0.23111707048583585,0.7550177999405383,-0.5415517013357194,0.5160975322694172,0.17139896466755822,-0.9028071944743026,-0.09402856156478201,0.2607055843664976,-0.1744265987237954,-0.8828755191800595,-0.3285508086390505,0.7791723222281581,0.40141236239530853,0.7497360978538805,-0.3342505614231439,-0.8762356318025777,0.7884178109357753,-0.7744090734053704,0.41144766621143813,-0.5470732795700723,-0.7597197187604035,1.9821957479857342,0.1452939397969203,0.11339973290895217,0.39333292850693463,0.5326767768257124,0.6400556512275741,-0.731774383010491,0.19118060016691632,0.16433032349999865,0.46994828511767833,-0.29165198967864836,0.6054049607788665,0.07980308121353889,0.33590719460872037,-0.14513476915292883,0.1916130966674598,0.44287845244011387,0.010571710513054493,-0.16067574516638958,-0.02495192398263292,-0.11346318335137773,0.23794674664643106,0.13607137632633723,0.25225319658685535,0.13487549288806686,0.30502723188676106,0.647562702149475,-0.06655605052997123,0.15071596526069775,0.6115196000788475,-0.1735987650517493,0.34034553769019943,-0.019485744003060253,-0.27349627107268565,-0.04838403753148963,-0.4274117025319234,0.4632075558382522,-0.1509262967698781,0.2568857916713997,0.3266532108859981,0.21713794285296456,0.11686950867338328,-0.021068729263863575,0.4370707196420755,-0.337917808632235,-0.17467917903712762,0.5762753510358394,-0.5582727942646534,-0.7111854780602269,-0.4421835007244548,0.06749335983869262
9,-0.15240967881741274,-0.0029619561914808745,0.5679147816249241,0.07008483654915154,0.9798598687682605,-0.742776776879658,-0.23740363479345272,-0.4786720266340021,0.9589086472475987,0.514639055607373,-0.8014007415192697,-0.12467907667734712,-0.040938162250883536,0.8829803196477326,-0.16470480952618494,0.5249330062046054,-0.054268705993246735,0.1999890705795564,-0.07719688501807775,-0.4820355747477616,0.45142742290751126,0.08755766818336519,-0.2319341263378203,-0.6091794140592472,0.5682213304610979,-0.48757269898682964,0.3971229416880251,-0.6208367548181746,-0.6361563615361829,-0.2254127722914141,0.15933551619849773,0.04809555093136608,-0.9460557683342623,0.36936950873599317,0.21301977141492423,-0.8243886433378087,-0.339988039591417,-0.03643139458345601,-0.9292949280475986,0.21119057598407465,0.5836610524828605,-0.24939524184136208,-0.963302594997044,-0.17562949494438063,0.8849802933208473,0.7089328086643483,0.3968218367911307,-0.47276762129248584,-0.6155223322981365,-0.3611894162205609,1.004744542880219,0.01578806258578486,0.012322345191273926,0.042740701374037314,0.057882209693488965,0.06955031086699476,-0.07951673534210697,0.020774240720858785,0.017856611471796874,0.05106594912279639,-0.03169175447201124,0.06578506594205502,0.00867163518656633,0.03650065390828024,-0.015770766640113145,0.020821237050012344,0.04812446227828334,0.0011487528485509615,-0.017459494348148634,-0.002711348718495587,-0.012329239901111863,0.025855986377605104,0.014785911983506093,0.02741056688767676,0.014655963806761032,0.03314514723826749,0.07036604888026154,-0.007232174257911605,0.016377235661299824,0.06644950045386283,-0.0188637473199696,0.036982937191709114,-0.002117377684718948,-0.02971890121989705,-0.005257550409657992,-0.046443800194988595,0.05033348185068469,-0.01640009089556041,0.027913958159409183,0.03549508908991009,0.02359484116338792,0.012699381129621018,-0.0022893894727182957,0.0474933771206704,-0.03671913308286573,-0.01898114824972312,0.06261975772365849,-0.06066354748250945,-0.07727948497652472,-0.048048946801201094,0.007334025016787136
